Segment,Segment_Name,Family,Family_Name,Class,Class_Name,Commodity,Commodity_Name,Unit_Operations,OECD_FOS
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104400,Laboratory incubating equipment,41104412,Dry wall dual chamber carbon dioxide incubators,cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104400,Laboratory incubating equipment,41104413,Dry wall single chamber carbon dioxide incubators with humidity control,cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104400,Laboratory incubating equipment,41104414,Dry wall dual chamber carbon dioxide incubators with humidity control,cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104400,Laboratory incubating equipment,41104415,Water jacketed single chamber three gas incubators,heating;cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104400,Laboratory incubating equipment,41104416,Water jacketed dual chamber three gas incubators,heating;cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104400,Laboratory incubating equipment,41104417,Water jacketed single chamber three gas incubators with humidity control,heating;cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104400,Laboratory incubating equipment,41104418,Water jacketed dual chamber three gas incubators with humidity control,heating;cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104400,Laboratory incubating equipment,41104419,Dry wall single chamber three gas incubators,cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104400,Laboratory incubating equipment,41104420,Dry wall dual chamber three gas incubators,cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104400,Laboratory incubating equipment,41104421,Dry wall single chamber three gas incubators with humidity control,cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104400,Laboratory incubating equipment,41104422,Dry wall dual chamber three gas incubators with humidity control,cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104400,Laboratory incubating equipment,41104423,Refrigerated incubators,cooling;cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104400,Laboratory incubating equipment,41104424,Incubator accessories,cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104400,Laboratory incubating equipment,41104425,Carbon dioxide incubator,cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104400,Laboratory incubating equipment,41104427,Platelet incubator,cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104500,Laboratory ovens and accessories,41104501,Laboratory mechanical convection ovens,drying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104500,Laboratory ovens and accessories,41104502,Gravity convection ovens,drying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104500,Laboratory ovens and accessories,41104503,Ageing ovens,drying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104500,Laboratory ovens and accessories,41104504,Cleanroom ovens,drying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104500,Laboratory ovens and accessories,41104505,Laboratory quartz oven pots,drying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104500,Laboratory ovens and accessories,41104506,Laboratory safety ovens,drying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104500,Laboratory ovens and accessories,41104507,Laboratory microwave ovens,drying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104500,Laboratory ovens and accessories,41104508,Induction dryers,drying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104500,Laboratory ovens and accessories,41104509,Vacuum ovens,drying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104500,Laboratory ovens and accessories,41104510,Drying cabinets or ovens,drying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104500,Laboratory ovens and accessories,41104511,Hybridization ovens or incubators,drying;cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104500,Laboratory ovens and accessories,41104512,Laboratory oven accessories,drying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104500,Laboratory ovens and accessories,41104513,Magnesium melt oven,drying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104700,Laboratory freeze dryers and lyopholizers and accessories,41104701,Freeze dryers or lyopholizers,drying;freeze_drying,2.9
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104700,Laboratory freeze dryers and lyopholizers and accessories,41104702,Freeze dryer glassware,drying;freeze_drying,2.9
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104700,Laboratory freeze dryers and lyopholizers and accessories,41104703,Tray dryers,drying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104700,Laboratory freeze dryers and lyopholizers and accessories,41104704,Freeze dryer or lyopholizer accessories,drying;freeze_drying,2.9
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104802,Bi distillation units,distillation,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104803,Laboratory evaporators,evaporation,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104804,Vacuum or rotary evaporators,evaporation,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104805,Nitrogen blowdown evaporators,evaporation,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104807,Fat extractors,extraction,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104808,Crude fiber extractors,extraction,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104812,Distillation pipings or columns or fittings,distillation,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104816,Vacuum or centrifugal concentrators,evaporation,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104817,Extraction thimbles,extraction,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104820,Laboratory fractional distillation apparatus,distillation,2.4
